Date,Time,Temperature-C-01,Temperature-C-02,Temperature-C-03,Avg-Temperature,Rh-01,Rh-02,Rh-03,Rh-Average,Prec,Soil Moisture-1,Soil Moisture-2,Soil Moisture-3,M-Average,Light-01,Light-02,Light-03
8/7/2567,1:00:00,25.4,21.9,22.3,23.2,75.9,88.5,61.6,75.3,0,11,15,13,13.2,1,0,0
8/7/2567,2:00:00,26,21.9,22.3,23.4,77,89.6,63.8,76.8,0,12,17,15,14.5,0,0,0
8/7/2567,3:00:00,26.4,21.7,22.1,23.4,78,89.6,66.1,77.9,0,11,15,13,13.2,0,0,0
8/7/2567,4:00:00,27.1,21.5,21.9,23.5,79,89.6,69.5,79.4,0,11,15,13,13.2,0,0,0
8/7/2567,5:00:00,28.3,21.4,21.8,23.8,80.1,89.6,69.5,79.7,0,12,17,15,14.5,0,0,0
8/7/2567,6:00:00,29.1,21.3,21.6,24,82.2,90.7,68.4,80.4,0,12,17,15,14.5,10,0,0
8/7/2567,7:00:00,29.6,21,21.4,24,83.2,90.7,70.7,81.5,0,12,17,15,14.5,316,178,9
8/7/2567,8:00:00,29.8,21,21.4,24.1,83.2,91.8,71.8,82.3,0,12,17,15,14.5,872,1209,76
8/7/2567,9:00:00,29.9,20.8,21.2,24,83.2,91.8,73,82.7,0,12,17,15,14.5,1155,2270,211
8/7/2567,10:00:00,30.6,20.7,21.1,24.1,84.2,91.8,74.1,83.4,0,12,17,15,14.5,1058,3211,283
8/7/2567,11:00:00,30.9,20.6,21,24.1,84.2,91.8,74.1,83.4,0,12,17,15,14.5,1624,1580,263
8/7/2567,12:00:00,31.6,20.4,20.8,24.2,83.2,91.8,74.1,83,0,11,15,13,13.2,1688,2553,189
8/7/2567,13:00:00,32,20.4,20.8,24.4,84.2,91.8,75.2,83.8,0,11,15,13,13.2,4227,3551,245
8/7/2567,14:00:00,32.7,20.3,20.6,24.5,85.3,94.1,76.4,85.2,0,12,17,15,14.5,3575,3978,344
8/7/2567,15:00:00,32.9,20.2,20.5,24.5,86.3,96.3,76.4,86.3,0,13,18,16,15.9,2952,2027,197
8/7/2567,16:00:00,33.2,20.1,20.4,24.6,87.4,96.3,77.5,87.1,0,13,18,16,15.9,1796,807,64
8/7/2567,17:00:00,33.5,19.8,20.2,24.5,87.4,97.4,77.5,87.4,0,15,20,17,17.2,458,628,34
8/7/2567,18:00:00,33.4,19.7,20.1,24.4,87.4,98.6,77.5,87.8,0,13,18,16,15.9,11,50,4
8/7/2567,19:00:00,33.6,19.6,20,24.4,88.4,98.6,78.7,88.5,0,12,17,15,14.5,1,0,0
8/7/2567,20:00:00,34.2,19.5,19.9,24.5,88.4,99.7,78.7,88.9,0,12,17,15,14.5,0,0,0
8/7/2567,21:00:00,34.5,19.4,19.8,24.5,88.4,99.7,78.7,88.9,0,12,17,15,14.5,0,0,0
8/7/2567,22:00:00,34.2,19.4,19.8,24.5,88.4,99.7,79.8,89.3,0,12,17,15,14.5,0,0,0
8/7/2567,23:00:00,34.5,19.4,19.8,24.5,89.4,98.6,80.9,89.6,0,12,17,15,14.5,0,0,0
9/7/2567,0:00:00,34.7,19.2,19.5,24.5,89.4,97.4,82.1,89.7,0,11,15,13,13.2,0,0,0
9/7/2567,1:00:00,35,19.3,19.6,24.7,90.5,96.3,83.2,90,0,12,17,15,14.5,0,1,0
9/7/2567,2:00:00,35.1,19.4,19.8,24.8,89.4,94.1,84.4,89.3,0,12,17,15,14.5,0,0,0
9/7/2567,3:00:00,35.4,19.2,19.5,24.7,90.5,90.7,85.5,88.9,0,12,17,15,14.5,0,1,0
9/7/2567,4:00:00,35.4,19.1,19.4,24.6,90.5,89.6,86.6,88.9,0,12,17,15,14.5,0,0,0
9/7/2567,5:00:00,35.7,18.9,19.2,24.6,91.5,86.2,87.8,88.5,0,11,15,13,13.2,0,0,0
9/7/2567,6:00:00,35.8,18.7,19.1,24.6,89.4,84,90.1,87.8,0,11,15,13,13.2,0,9,0
9/7/2567,7:00:00,36.4,18.6,19,24.7,89.4,81.8,91.2,87.5,0,11,15,13,13.2,166,251,18
9/7/2567,8:00:00,35.5,18.6,19,24.4,87.4,76.2,91.2,84.9,0,11,15,13,13.2,1190,523,44
9/7/2567,9:00:00,36.3,18.6,19,24.6,87.4,75,91.2,84.5,0,11,15,13,13.2,2244,669,57
9/7/2567,10:00:00,36.4,18.4,18.8,24.5,87.4,73.9,92.3,84.5,0,11,15,13,13.2,3178,807,66
9/7/2567,11:00:00,36.4,29.6,30.2,32.1,88.4,75,92.3,85.3,0,11,15,13,13.2,1558,921,76
9/7/2567,12:00:00,36.8,29.1,29.6,31.8,88.4,71.7,91.2,83.8,0,11,15,13,13.2,2524,1241,128
9/7/2567,13:00:00,36.7,28.7,29.2,31.5,87.4,71.7,92.3,83.8,0,12,17,15,14.5,3515,5305,515
9/7/2567,14:00:00,35.6,28.3,28.9,30.9,86.3,70.6,93.5,83.5,0,12,17,15,14.5,3939,5169,484
9/7/2567,15:00:00,36.9,28,28.5,31.1,84.2,69.4,94.6,82.8,0,12,17,15,14.5,2002,2955,356
9/7/2567,16:00:00,37.1,27.8,28.3,31.1,83.2,68.3,95.8,82.4,0,11,15,13,13.2,791,1759,169
9/7/2567,17:00:00,37.4,27.6,28.1,31,83.2,68.3,95.8,82.4,0,11,15,13,13.2,613,867,59
9/7/2567,18:00:00,37.4,27.3,27.8,30.8,82.2,66.1,95.8,81.3,0,11,15,13,13.2,50,21,2
9/7/2567,19:00:00,37.6,26.9,27.4,30.6,82.2,63.8,96.9,81,0,11,15,13,13.2,0,0,0
9/7/2567,20:00:00,37.4,26.8,27.3,30.5,84.2,63.8,96.9,81.7,0,10,14,12,11.9,0,0,0
9/7/2567,21:00:00,37.4,26.7,27.2,30.4,85.3,63.8,96.9,82,0,10,14,12,11.9,0,0,0
9/7/2567,22:00:00,36.9,26.5,27,30.1,84.2,62.7,96.9,81.3,0,11,15,13,13.2,0,1,0
9/7/2567,23:00:00,37,26.3,26.8,30,83.2,62.7,98,81.3,0,10,14,12,11.9,0,1,0
10/7/2567,0:00:00,37.5,26.2,26.6,30.1,91.5,62.7,98,84.1,0,10,14,12,11.9,0,0,0
10/7/2567,1:00:00,37.1,25.7,26.2,29.7,89.4,60.5,99.2,83,0,10,14,12,11.9,1,0,0
10/7/2567,2:00:00,36.7,25.1,25.5,29.1,87.4,60.5,98,82,0,10,14,12,11.9,0,0,0
10/7/2567,3:00:00,37.1,24.4,24.9,28.8,85.3,59.4,99.2,81.3,0,10,14,12,11.9,1,0,0
10/7/2567,4:00:00,37.6,24.2,24.6,28.8,83.2,58.2,99.2,80.2,0,10,14,12,11.9,0,0,0
10/7/2567,5:00:00,36.3,23.8,24.2,28.1,79,58.2,100.3,79.2,0,11,15,13,13.2,0,0,0
10/7/2567,6:00:00,35.7,23.5,24,27.7,75.9,56,98,76.7,0,12,17,15,14.5,9,0,0
10/7/2567,7:00:00,35.7,23.3,23.8,27.6,72.8,54.9,98,75.2,0,12,17,15,14.5,239,250,11
10/7/2567,8:00:00,36,23.1,23.5,27.5,72.8,56,95.8,74.9,0,12,17,15,14.5,509,1136,67
10/7/2567,9:00:00,35.6,23,23.4,27.3,71.8,53.8,95.8,73.8,0,11,15,13,13.2,654,2494,113
10/7/2567,10:00:00,35.4,23,23.4,27.3,70.7,54.9,95.8,73.8,0,11,15,13,13.2,791,3591,147
10/7/2567,11:00:00,35,22.9,23.3,27.1,69.7,53.8,96.9,73.4,0,11,15,13,13.2,904,1942,207
10/7/2567,12:00:00,34.9,22.8,23.2,27,67.6,52.6,96.9,72.4,0,11,15,13,13.2,1221,1523,85
10/7/2567,13:00:00,34.7,22.6,23,26.7,65.5,52.6,95.8,71.3,0,11,15,13,13.2,5257,3392,127
10/7/2567,14:00:00,34.5,22.6,23,26.7,64.5,53.8,94.6,71,0,12,17,15,14.5,5122,2810,213
10/7/2567,15:00:00,34.2,22.3,22.8,26.4,62.4,52.6,92.3,69.1,0,12,17,15,14.5,2923,1319,165
10/7/2567,16:00:00,34.1,22.2,22.6,26.3,63.4,52.6,95.8,70.6,0,12,17,15,14.5,1736,1235,98
10/7/2567,17:00:00,34,22.1,22.5,26.2,62.4,50.4,95.8,69.5,0,12,17,15,14.5,850,417,31
10/7/2567,18:00:00,33.9,22,22.4,26.1,62.4,52.6,95.8,70.3,0,12,17,15,14.5,21,50,2
10/7/2567,19:00:00,33.6,21.9,22.3,26,61.4,50.4,96.9,69.6,0,12,17,15,14.5,0,0,0
10/7/2567,20:00:00,33.5,21.7,22.1,25.8,61.4,50.4,96.9,69.6,0,12,17,15,14.5,0,0,0
10/7/2567,21:00:00,33.5,21.6,22,25.7,58.2,49.3,96.9,68.1,0,12,17,15,14.5,0,0,0
10/7/2567,22:00:00,33.5,21.5,21.9,25.6,59.3,50.4,96.9,68.9,0,11,15,13,13.2,1,0,0
10/7/2567,23:00:00,33.5,21.4,21.8,25.5,57.2,49.3,98,68.2,0,11,15,13,13.2,1,0,0
11/7/2567,0:00:00,30,40.5,37.2,35.9,56.2,79.5,87.9,74.5,0,9,12,11,10.6,0,0,0
11/7/2567,1:00:00,29.5,40.8,37.4,35.9,56.2,79.5,86.9,74.2,0,9,12,11,10.6,0,0,0
11/7/2567,2:00:00,28.8,41.2,37.8,35.9,54.1,77.3,84.8,72.1,0,9,12,11,10.6,0,0,0
11/7/2567,3:00:00,28,40.5,37.2,35.2,56.2,77.3,81.8,71.8,0,9,12,11,10.6,0,0,0
11/7/2567,4:00:00,27.8,40.6,37.3,35.2,54.1,77.3,80.8,70.7,0,9,12,11,10.6,0,0,0
11/7/2567,5:00:00,27.3,40.8,37.4,35.2,54.1,76.2,77.8,69.3,0,9,12,11,10.6,0,0,0
11/7/2567,6:00:00,27,40.5,37.2,34.9,53,75,75.8,67.9,0,10,14,12,11.9,0,0,4
11/7/2567,7:00:00,26.8,40.2,37,34.6,51,75,73.7,66.6,0,10,14,12,11.9,216,363,181
11/7/2567,8:00:00,26.5,39.8,36.6,34.3,53,76.2,68.7,66,0,10,14,12,11.9,1544,1661,429
11/7/2567,9:00:00,26.4,40.1,36.8,34.4,52,73.9,67.7,64.5,0,10,14,12,11.9,2911,3648,564
11/7/2567,10:00:00,26.4,38.9,35.7,33.7,51,71.7,66.7,63.1,0,10,14,12,11.9,4123,5255,653
11/7/2567,11:00:00,26.3,37.9,34.8,33,51,68.3,67.7,62.3,0,10,14,12,11.9,2022,2841,746
11/7/2567,12:00:00,26.1,37.4,34.3,32.6,51,69.4,64.6,61.7,0,10,14,12,11.9,3275,2227,1259
11/7/2567,13:00:00,25.9,37.1,34.1,32.4,51,69.4,64.6,61.7,0,10,14,12,11.9,4560,4963,5075
11/7/2567,14:00:00,25.9,36.9,33.9,32.2,52,71.7,63.6,62.4,0,10,14,12,11.9,5110,4112,4767
11/7/2567,15:00:00,25.6,36.5,33.5,31.9,51,71.7,62.6,61.8,0,10,14,12,11.9,2598,1929,3508
11/7/2567,16:00:00,25.5,35.9,33,31.5,49.9,70.6,61.6,60.7,0,9,12,11,10.6,1026,1805,1662
11/7/2567,17:00:00,25.4,35.4,32.5,31.1,51,69.4,61.6,60.7,0,9,12,11,10.6,795,608,580
11/7/2567,18:00:00,25.3,34.6,31.7,30.5,49.9,67.2,59.6,58.9,0,9,12,11,10.6,65,73,15
11/7/2567,19:00:00,25.1,33.6,30.9,29.9,48.9,67.2,57.6,57.9,0,9,12,11,10.6,0,0,0
11/7/2567,20:00:00,24.9,33.1,30.4,29.4,48.9,65,57.6,57.1,0,9,12,11,10.6,0,0,0
11/7/2567,21:00:00,24.8,32.9,30.3,29.3,48.9,63.8,57.6,56.8,0,9,12,11,10.6,0,0,0
11/7/2567,22:00:00,24.6,33.1,30.4,29.4,48.9,65,56.6,56.8,0,9,12,11,10.6,0,0,0
11/7/2567,23:00:00,24.5,33.3,30.6,29.5,47.8,62.7,56.6,55.7,0,9,12,11,10.6,0,0,0
12/7/2567,0:00:00,24.4,33.3,30.6,29.4,47.8,61.6,56.6,55.3,0,11,15,13,13.2,0,0,0
12/7/2567,1:00:00,24.3,33.5,30.8,29.5,46.8,61.6,54.5,54.3,0,11,15,13,13.2,2,0,0
12/7/2567,2:00:00,24.3,33.5,30.8,29.5,47.8,62.7,54.5,55,0,11,15,13,13.2,0,0,0
12/7/2567,3:00:00,24.3,33.6,30.9,29.6,47.8,63.8,53.5,55.1,0,11,15,13,13.2,2,0,0
12/7/2567,4:00:00,24.1,33.5,30.8,29.5,47.8,60.5,52.5,53.6,0,11,15,13,13.2,0,0,0
12/7/2567,5:00:00,24,33.5,30.8,29.4,47.8,60.5,52.5,53.6,0,11,15,13,13.2,0,0,0
12/7/2567,6:00:00,24,33.3,30.6,29.3,48.9,58.2,50.5,52.5,0,11,15,13,13.2,11,10,0
12/7/2567,7:00:00,23.9,33.1,30.4,29.1,48.9,57.1,49.5,51.8,0,12,17,15,14.5,310,524,111
12/7/2567,8:00:00,24.1,33.2,30.5,29.3,48.9,56,50.5,51.8,0,12,17,15,14.5,660,1134,656
12/7/2567,9:00:00,25.5,33.2,30.5,29.7,49.9,54.9,48.5,51.1,0,12,17,15,14.5,849,1260,1117
12/7/2567,10:00:00,26,33.2,30.5,29.9,49.9,56,49.5,51.8,0,12,17,15,14.5,1026,1275,1443
12/7/2567,11:00:00,25.9,33.3,30.6,29.9,51,56,48.5,51.8,0,12,17,15,14.5,1173,1329,2035
12/7/2567,12:00:00,25.8,33.5,30.8,30,52,53.8,47.5,51.1,0,12,17,15,14.5,1585,1837,840
12/7/2567,13:00:00,25.6,33.2,30.5,29.8,53,53.8,47.5,51.4,0,12,17,15,14.5,6820,5406,1250
12/7/2567,14:00:00,25.4,33.2,30.5,29.7,54.1,52.6,48.5,51.7,0,12,17,15,14.5,6645,6349,2093
12/7/2567,15:00:00,25.1,32.9,30.3,29.4,55.1,53.8,47.5,52.1,0,12,17,15,14.5,3793,3122,1622
12/7/2567,16:00:00,25.1,32.9,30.3,29.4,56.2,54.9,47.5,52.8,0,12,17,15,14.5,2253,2774,964
12/7/2567,17:00:00,25,32.9,30.3,29.4,57.2,54.9,45.5,52.5,0,11,15,13,13.2,1103,1134,302
12/7/2567,18:00:00,24.9,33.1,30.4,29.4,58.2,56,47.5,53.9,0,11,15,13,13.2,28,31,23
12/7/2567,19:00:00,24.6,33.1,30.4,29.4,59.3,57.1,45.5,54,0,11,15,13,13.2,0,2,0
12/7/2567,20:00:00,24.6,33.1,30.4,29.4,59.3,58.2,45.5,54.3,0,11,15,13,13.2,0,0,0
12/7/2567,21:00:00,24.6,33.1,30.4,29.4,60.3,58.2,44.4,54.3,0,11,15,13,13.2,0,0,0
12/7/2567,22:00:00,24.5,33.2,30.5,29.4,61.4,57.1,45.5,54.6,0,11,15,13,13.2,2,0,0
12/7/2567,23:00:00,24.3,33.2,30.5,29.3,61.4,57.1,44.4,54.3,0,11,15,13,13.2,2,2,0
13/7/2567,0:00:00,24.1,33.2,30.5,29.3,62.4,57.1,43.4,54.3,0,9,12,11,10.6,0,0,0
13/7/2567,1:00:00,24,33.2,30.5,29.2,65.5,56,42.4,54.6,0,9,12,11,10.6,0,0,0
13/7/2567,2:00:00,23.8,33.2,30.5,29.2,68.6,57.1,43.4,56.4,0,9,12,11,10.6,0,0,0
13/7/2567,3:00:00,23.8,33.1,30.4,29.1,71.8,56,42.4,56.7,0,9,12,11,10.6,0,0,0
13/7/2567,4:00:00,23.8,32.8,30.1,28.9,72.8,57.1,42.4,57.4,0,9,12,11,10.6,0,0,0
13/7/2567,5:00:00,23.6,32.8,30.1,28.9,74.9,54.9,43.4,57.7,0,9,12,11,10.6,0,0,0
13/7/2567,6:00:00,23.4,32.8,30.1,28.8,75.9,56,44.4,58.8,0,9,12,11,10.6,0,0,4
13/7/2567,7:00:00,23.3,32.8,30.1,28.7,77,56,45.5,59.5,0,9,12,11,10.6,308,199,289
13/7/2567,8:00:00,23.1,32.8,30.1,28.7,78,56,45.5,59.8,0,9,12,11,10.6,1450,1610,680
13/7/2567,9:00:00,23,32.8,30.1,28.6,78,57.1,44.4,59.9,0,10,14,12,11.9,3199,4454,740
13/7/2567,10:00:00,22.9,32.7,30,28.5,78,56,45.5,59.8,0,10,14,12,11.9,4612,5956,801
13/7/2567,11:00:00,22.8,32.7,30,28.5,79,57.1,47.5,61.2,0,10,14,12,11.9,2489,5542,937
13/7/2567,12:00:00,22.8,32.7,30,28.5,80.1,60.5,49.5,63.4,0,9,12,11,10.6,1948,3975,1306
13/7/2567,13:00:00,22.5,32.7,30,28.4,81.1,61.6,50.5,64.4,0,9,12,11,10.6,4356,5154,3746
13/7/2567,14:00:00,22.1,32.7,30,28.3,81.1,63.8,52.5,65.8,0,10,14,12,11.9,3607,7238,4776
13/7/2567,15:00:00,21.8,32.5,29.9,28.1,81.1,63.8,52.5,65.8,0,9,12,11,10.6,1686,4149,2887
13/7/2567,16:00:00,21.6,32.4,29.8,27.9,82.2,65,54.5,67.2,0,9,12,11,10.6,1577,1347,1110
13/7/2567,17:00:00,21.5,32.4,29.8,27.9,82.2,65,56.6,67.9,0,9,12,11,10.6,524,736,353
13/7/2567,18:00:00,21.4,32.3,29.6,27.8,83.2,66.1,59.6,69.6,0,9,12,11,10.6,65,91,7
13/7/2567,19:00:00,21.1,32,29.4,27.5,84.2,67.2,62.6,71.4,0,9,12,11,10.6,0,0,0
13/7/2567,20:00:00,21.1,31.9,29.3,27.4,84.2,68.3,63.6,72.1,0,9,12,11,10.6,0,0,0
13/7/2567,21:00:00,21.3,31.7,29.1,27.4,85.3,68.3,65.7,73.1,0,9,12,11,10.6,0,0,0
13/7/2567,22:00:00,21.5,31.7,29.1,27.5,85.3,68.3,67.7,73.8,0,9,12,11,10.6,0,0,0
13/7/2567,23:00:00,22,31.6,29,27.5,86.3,68.3,69.7,74.8,0,9,12,11,10.6,0,0,0
14/7/2567,0:00:00,22.4,31.6,29,27.7,87.4,70.6,70.7,76.2,0,11,15,13,13.2,0,0,0
14/7/2567,1:00:00,22.8,31.5,28.9,27.7,87.4,70.6,72.7,76.9,0,12,17,15,14.5,0,0,0
14/7/2567,2:00:00,23.3,31.5,28.9,27.9,87.4,70.6,72.7,76.9,0,12,17,15,14.5,0,0,0
14/7/2567,3:00:00,23.8,31.5,28.9,28,88.4,71.7,73.7,77.9,0,12,17,15,14.5,0,0,0
14/7/2567,4:00:00,24,31.5,28.9,28.1,88.4,75,74.7,79.4,0,12,17,15,14.5,0,0,0
14/7/2567,5:00:00,24.5,31.5,28.9,28.3,88.4,76.2,75.8,80.1,0,12,17,15,14.5,0,0,0
14/7/2567,6:00:00,24.9,31.2,28.6,28.2,88.4,79.5,76.8,81.6,0,12,17,15,14.5,9,9,0
14/7/2567,7:00:00,25.6,30.8,28.3,28.2,89.4,81.8,76.8,82.7,0,12,17,15,14.5,450,399,159
14/7/2567,8:00:00,26.4,30.5,28,28.3,87.4,82.9,77.8,82.7,0,12,17,15,14.5,987,929,758
14/7/2567,9:00:00,27,30.2,27.8,28.3,81.1,84,78.8,81.3,0,12,17,15,14.5,1098,1215,1274
14/7/2567,10:00:00,27.5,30,27.5,28.3,79,84,78.8,80.6,0,12,17,15,14.5,1111,1405,2842
14/7/2567,11:00:00,27.8,29.7,27.3,28.2,79,85.1,79.8,81.3,0,12,17,15,14.5,1159,1603,2880
14/7/2567,12:00:00,28.3,29.7,27.3,28.4,78,86.2,80.8,81.7,0,12,17,15,14.5,1605,2698,1769
14/7/2567,13:00:00,27.9,29.7,27.3,28.3,78,86.2,81.8,82,0,12,17,15,14.5,4745,10840,2071
14/7/2567,14:00:00,28.4,29.6,27.2,28.4,79,86.2,81.8,82.4,0,12,17,15,14.5,5575,10182,2618
14/7/2567,15:00:00,28.8,29.4,27,28.4,79,87.4,82.8,83.1,0,12,17,15,14.5,2736,7496,2497
14/7/2567,16:00:00,28.9,29.4,27,28.4,79,87.4,83.8,83.4,0,12,17,15,14.5,2430,3559,511
14/7/2567,17:00:00,29.1,29.6,27.2,28.6,79,88.5,83.8,83.8,0,12,17,15,14.5,987,1250,255
14/7/2567,18:00:00,30.1,29.7,27.3,29,80.1,88.5,84.8,84.5,0,12,17,15,14.5,28,33,29
14/7/2567,19:00:00,30.8,29.7,27.3,29.2,80.1,88.5,84.8,84.5,0,12,17,15,14.5,2,0,0
14/7/2567,20:00:00,30.9,29.8,27.4,29.4,80.1,89.6,84.8,84.8,0,11,15,13,13.2,0,0,0
14/7/2567,21:00:00,31.1,29.8,27.4,29.5,79,89.6,84.8,84.5,0,12,17,15,14.5,0,0,0
14/7/2567,22:00:00,31.5,29.8,27.4,29.6,80.1,89.6,84.8,84.8,0,11,15,13,13.2,0,0,0
14/7/2567,23:00:00,31.5,29.8,27.4,29.6,81.1,89.6,85.9,85.5,0,11,15,13,13.2,2,0,0
15/7/2567,0:00:00,30.9,29.7,27.3,29.3,81.1,90.7,85.9,85.9,0,9,12,11,10.6,0,0,0
15/7/2567,1:00:00,31.5,30.1,27.7,29.8,82.2,90.7,85.9,86.2,0,10,14,12,11.9,0,0,0
15/7/2567,2:00:00,32,30.8,28.3,30.4,83.2,91.8,86.9,87.3,0,10,14,12,11.9,0,0,0
15/7/2567,3:00:00,32.6,31.1,28.5,30.7,83.2,91.8,86.9,87.3,0,10,14,12,11.9,0,0,0
15/7/2567,4:00:00,32.4,31.2,28.6,30.7,83.2,93,87.9,88,0,10,14,12,11.9,0,0,0
15/7/2567,5:00:00,32.5,31.7,29.1,31.1,83.2,93,87.9,88,0,10,14,12,11.9,0,0,0
15/7/2567,6:00:00,32.9,32.4,29.8,31.7,84.2,93,88.9,88.7,0,9,12,11,10.6,0,0,4
15/7/2567,7:00:00,33.3,32.4,29.8,31.8,84.2,93,88.9,88.7,0,10,14,12,11.9,164,250,221
15/7/2567,8:00:00,33.5,32.1,29.5,31.7,85.3,94.1,88.9,89.4,0,10,14,12,11.9,1406,1412,391
15/7/2567,9:00:00,33.5,32.8,30.1,32.1,85.3,94.1,88.9,89.4,0,10,14,12,11.9,3908,2396,488
15/7/2567,10:00:00,33.3,33.8,31,32.7,85.3,94.1,88.9,89.4,0,10,14,12,11.9,5229,3091,578
15/7/2567,11:00:00,33.9,34.7,31.9,33.5,85.3,94.1,88.9,89.4,0,10,14,12,11.9,4865,4354,534
15/7/2567,12:00:00,34.4,35.2,32.4,34,85.3,95.2,89.9,90.1,0,10,14,12,11.9,3486,1805,968
15/7/2567,13:00:00,34.5,34.8,32,33.8,85.3,96.3,90.9,90.8,0,10,14,12,11.9,4524,2680,4479
15/7/2567,14:00:00,34.4,34,31.2,33.2,87.4,96.3,90.9,91.5,0,10,14,12,11.9,6357,4477,4840
15/7/2567,15:00:00,34.8,34.6,31.7,33.7,89.4,96.3,90.9,92.2,0,10,14,12,11.9,3640,3473,3404
15/7/2567,16:00:00,34.5,34.6,31.7,33.6,89.4,97.4,90.9,92.6,0,9,12,11,10.6,1174,2068,1588
15/7/2567,17:00:00,34.9,35,32.1,34,90.5,96.3,91.9,92.9,0,9,12,11,10.6,636,657,611
15/7/2567,18:00:00,34.5,36.2,33.2,34.6,91.5,96.3,91.9,93.3,0,9,12,11,10.6,80,49,12
15/7/2567,19:00:00,35,35.9,33,34.6,91.5,96.3,91.9,93.3,0,9,12,11,10.6,0,0,0
15/7/2567,20:00:00,35.6,37,34,35.5,92.6,96.3,92.9,93.9,0,9,12,11,10.6,0,0,0
15/7/2567,21:00:00,35.6,37.3,34.2,35.7,92.6,96.3,92.9,93.9,0,9,12,11,10.6,0,0,0
15/7/2567,22:00:00,34.9,36.7,33.7,35.1,92.6,96.3,91.9,93.6,0,9,12,11,10.6,0,0,0
15/7/2567,23:00:00,35.5,37.8,34.7,36,91.5,95.2,91.9,92.9,0,9,12,11,10.6,0,0,0
16/7/2567,0:00:00,35.3,38.6,35.5,36.4,90.5,95.2,89.9,91.9,0,12,17,15,14.5,0,0,0
16/7/2567,1:00:00,36,38.5,35.3,36.6,89.4,96.3,89.9,91.9,0,12,17,15,14.5,0,0,0
16/7/2567,2:00:00,36.1,37.8,34.7,36.2,87.4,97.4,86.9,90.6,0,12,17,15,14.5,0,0,0
16/7/2567,3:00:00,36.5,37.7,34.6,36.3,84.2,97.4,85.9,89.2,0,11,15,13,13.2,0,0,0
16/7/2567,4:00:00,36.5,39.6,36.3,37.5,83.2,98.6,85.9,89.2,0,11,15,13,13.2,0,0,0
16/7/2567,5:00:00,35.6,39.2,36,36.9,80.1,98.6,84.8,87.8,0,11,15,13,13.2,0,0,0
16/7/2567,6:00:00,35.5,40.2,37,37.6,78,99.7,83.8,87.2,0,11,15,13,13.2,8,9,0
16/7/2567,7:00:00,35.1,40.6,37.3,37.7,75.9,99.7,84.8,86.8,0,11,15,13,13.2,340,629,57
16/7/2567,8:00:00,35.4,40.6,37.3,37.8,70.7,99.7,85.9,85.4,0,12,17,15,14.5,806,1464,344
16/7/2567,9:00:00,35.4,41,37.7,38,69.7,100.8,87.9,86.1,0,12,17,15,14.5,1058,1591,678
16/7/2567,10:00:00,34.5,41.2,37.8,37.8,68.6,100.8,88.9,86.1,0,12,17,15,14.5,1225,1722,1249
16/7/2567,11:00:00,34.3,41.2,37.8,37.7,69.7,100.8,89.9,86.8,0,12,17,15,14.5,1399,2012,921
16/7/2567,12:00:00,33.1,42,38.6,37.9,66.6,99.7,89.9,85.4,0,12,17,15,14.5,2363,2798,2282
16/7/2567,13:00:00,32.6,41.7,38.3,37.6,66.6,99.7,89.9,85.4,0,12,17,15,14.5,9526,8005,1518
16/7/2567,14:00:00,32.1,42.1,38.7,37.6,65.5,100.8,90.9,85.7,0,12,17,15,14.5,8947,10202,1074
16/7/2567,15:00:00,31.8,41.6,38.2,37.2,64.5,100.8,90.9,85.4,0,12,17,15,14.5,6584,6173,1165
16/7/2567,16:00:00,31.5,41.4,38.1,37,63.4,101.9,91.9,85.8,0,11,15,13,13.2,3120,2380,692
16/7/2567,17:00:00,30.9,41,37.7,36.5,63.4,101.9,91.9,85.8,0,12,17,15,14.5,1088,766,291
16/7/2567,18:00:00,30,40.8,37.4,36.1,61.4,101.9,92.9,85.4,0,12,17,15,14.5,29,14,32
16/7/2567,19:00:00,29.3,40.4,37.1,35.6,59.3,100.8,92.9,84.3,0,11,15,13,13.2,0,0,0
16/7/2567,20:00:00,28.6,39.8,36.6,35,59.3,100.8,93.9,84.7,0,11,15,13,13.2,0,0,0
16/7/2567,21:00:00,28.1,40,36.7,34.9,59.3,100.8,92.9,84.3,0,11,15,13,13.2,0,0,0
16/7/2567,22:00:00,27.8,40.1,36.8,34.9,58.2,100.8,92.9,84,0,11,15,13,13.2,0,0,0
16/7/2567,23:00:00,27.4,40.2,37,34.9,58.2,99.7,92.9,83.6,0,11,15,13,13.2,0,0,0
17/7/2567,0:00:00,26.9,40.6,37.3,34.9,58.2,98.6,90.9,82.6,0,9,12,11,10.6,0,0,0
17/7/2567,1:00:00,26.6,40.6,37.3,34.9,56.2,96.3,88.9,80.5,0,9,12,11,10.6,0,0,0
17/7/2567,2:00:00,26.5,40.5,37.2,34.7,56.2,94.1,86.9,79,0,9,12,11,10.6,0,0,0
17/7/2567,3:00:00,26.4,40.2,37,34.5,55.1,91.8,84.8,77.3,0,9,12,11,10.6,0,0,0
17/7/2567,4:00:00,26.3,40.4,37.1,34.6,54.1,89.6,82.8,75.5,0,9,12,11,10.6,0,0,0
17/7/2567,5:00:00,25.9,41.6,38.2,35.2,54.1,85.1,80.8,73.3,0,9,12,11,10.6,0,0,0
17/7/2567,6:00:00,25.9,41.3,37.9,35,52,81.8,78.8,70.8,0,10,14,12,11.9,0,0,2
